order_id,ship_date,delivery_date,carrier,shipping_cost
100443,2024-01-11 12:58:00,2024-01-12 12:58:00,DHL,10.63
100444,2024-01-09 07:23:00,2024-01-10 07:23:00,USPS,6.74
100445,2024-01-09 14:33:00,2024-01-15 14:33:00,DHL,4.05
100446,2024-01-12 07:48:00,2024-01-18 07:48:00,UPS,5.07
100447,2024-01-12 14:17:00,2024-01-16 14:17:00,FedEx,11.01
100449,2024-01-13 22:24:00,2024-01-18 22:24:00,UPS,8.25
100451,2024-01-11 02:19:00,2024-01-12 02:19:00,DHL,10.15
100452,2024-01-08 00:56:00,2024-01-15 00:56:00,DHL,8.13
100455,2024-01-10 18:11:00,2024-01-14 18:11:00,DHL,16.49
100456,2024-01-12 09:30:00,2024-01-18 09:30:00,DHL,31.7
100457,2024-01-11 19:51:00,2024-01-20 19:51:00,UPS,9.65
100458,2024-01-11 02:16:00,2024-01-21 02:16:00,DHL,7.71
100459,2024-01-12 13:12:00,2024-01-17 13:12:00,UPS,3.26
100460,2024-01-12 23:26:00,2024-01-22 23:26:00,USPS,9.85
100462,2024-01-11 03:06:00,2024-01-21 03:06:00,DHL,24.96
100463,2024-01-13 15:13:00,2024-01-21 15:13:00,USPS,7.32
100464,2024-01-13 10:59:00,2024-01-18 10:59:00,DHL,7.67
100465,2024-01-13 20:29:00,2024-01-21 20:29:00,UPS,2.35
100466,2024-01-09 14:55:00,2024-01-11 14:55:00,FedEx,0.98
100467,2024-01-09 03:09:00,2024-01-13 03:09:00,FedEx,2.35
100469,2024-01-10 08:03:00,2024-01-13 08:03:00,FedEx,8.94
100470,2024-01-09 08:23:00,2024-01-13 08:23:00,USPS,13.48
100472,2024-01-08 15:55:00,2024-01-12 15:55:00,USPS,2.48
100475,2024-01-12 21:50:00,2024-01-20 21:50:00,DHL,7.74
100476,2024-01-12 02:18:00,2024-01-20 02:18:00,USPS,3.02
100478,2024-01-08 05:14:00,2024-01-09 05:14:00,FedEx,14.22
100479,2024-01-09 06:38:00,2024-01-17 06:38:00,DHL,9.37
100480,2024-01-09 11:41:00,2024-01-13 11:41:00,DHL,5.33
100481,2024-01-13 16:29:00,2024-01-18 16:29:00,USPS,12.27
100482,2024-01-12 03:38:00,2024-01-19 03:38:00,USPS,3.69
100483,2024-01-12 02:46:00,2024-01-13 02:46:00,USPS,11.97
100484,2024-01-09 04:02:00,2024-01-11 04:02:00,UPS,4.11
100485,2024-01-11 05:07:00,2024-01-17 05:07:00,UPS,4.13
100486,2024-01-14 01:20:00,2024-01-23 01:20:00,FedEx,26.12
100487,2024-01-10 23:31:00,2024-01-15 23:31:00,FedEx,8.23
100488,2024-01-14 08:12:00,2024-01-20 08:12:00,DHL,6.77
100489,2024-01-12 14:51:00,2024-01-18 14:51:00,USPS,17.58
100490,2024-01-12 14:24:00,2024-01-17 14:24:00,FedEx,0.88
100491,2024-01-14 14:15:00,2024-01-23 14:15:00,DHL,6.25
100492,2024-01-12 18:02:00,2024-01-13 18:02:00,UPS,18.26
100493,2024-01-11 13:54:00,2024-01-12 13:54:00,USPS,11.91
100494,2024-01-14 13:28:00,2024-01-15 13:28:00,FedEx,4.8
100496,2024-01-13 08:48:00,2024-01-22 08:48:00,UPS,26.4
100497,2024-01-12 05:18:00,2024-01-22 05:18:00,UPS,4.67
100499,2024-01-12 05:32:00,2024-01-14 05:32:00,DHL,16.67
100500,2024-01-12 07:14:00,2024-01-19 07:14:00,USPS,0.69
100502,2024-01-14 15:49:00,2024-01-20 15:49:00,DHL,11.42
100503,2024-01-12 10:00:00,2024-01-14 10:00:00,USPS,11.05
100504,2024-01-09 02:33:00,2024-01-14 02:33:00,USPS,3.21
100506,2024-01-11 01:23:00,2024-01-18 01:23:00,USPS,0.28
100507,2024-01-14 05:25:00,2024-01-23 05:25:00,DHL,5.56
100508,2024-01-13 00:10:00,2024-01-20 00:10:00,USPS,11.26
100510,2024-01-14 08:29:00,2024-01-16 08:29:00,UPS,4.04
100511,2024-01-13 14:06:00,2024-01-18 14:06:00,FedEx,0.73
100512,2024-01-13 21:40:00,2024-01-18 21:40:00,UPS,43.52
100513,2024-01-14 09:48:00,2024-01-19 09:48:00,DHL,8.28
100514,2024-01-14 09:12:00,2024-01-16 09:12:00,USPS,9.51
100515,2024-01-09 13:46:00,2024-01-15 13:46:00,DHL,3.61
100516,2024-01-14 19:23:00,2024-01-21 19:23:00,USPS,4.1
100517,2024-01-09 03:16:00,2024-01-19 03:16:00,FedEx,18.08
100518,2024-01-10 14:01:00,2024-01-14 14:01:00,UPS,4.76
100519,2024-01-14 08:45:00,2024-01-19 08:45:00,UPS,19.31
100520,2024-01-13 16:42:00,2024-01-16 16:42:00,UPS,3.01
100521,2024-01-10 21:24:00,2024-01-11 21:24:00,FedEx,19.97
100522,2024-01-12 12:30:00,2024-01-14 12:30:00,FedEx,14.55
100524,2024-01-13 14:30:00,2024-01-21 14:30:00,UPS,25.43
100525,2024-01-10 23:42:00,2024-01-11 23:42:00,UPS,7.62
100526,2024-01-10 08:14:00,2024-01-12 08:14:00,DHL,12.19
100527,2024-01-14 02:26:00,2024-01-24 02:26:00,FedEx,0.06
100528,2024-01-13 16:24:00,2024-01-18 16:24:00,USPS,12.62
100529,2024-01-11 05:26:00,2024-01-20 05:26:00,UPS,26.59
100530,2024-01-10 10:43:00,2024-01-17 10:43:00,USPS,9.43
100531,2024-01-10 17:27:00,2024-01-14 17:27:00,DHL,14.34
100533,2024-01-10 08:37:00,2024-01-19 08:37:00,FedEx,25.29
100534,2024-01-10 18:02:00,2024-01-11 18:02:00,DHL,6.48
100535,2024-01-11 04:27:00,2024-01-16 04:27:00,UPS,27.78
100536,2024-01-12 06:22:00,2024-01-19 06:22:00,USPS,7.19
100538,2024-01-14 09:56:00,2024-01-16 09:56:00,FedEx,3.54
100539,2024-01-09 08:13:00,2024-01-19 08:13:00,DHL,7.74
100540,2024-01-09 11:10:00,2024-01-18 11:10:00,UPS,4.2
100541,2024-01-13 08:20:00,2024-01-19 08:20:00,UPS,23.67
100543,2024-01-14 20:42:00,2024-01-15 20:42:00,UPS,5.85
100544,2024-01-09 03:58:00,2024-01-16 03:58:00,DHL,5.09
100545,2024-01-10 02:28:00,2024-01-17 02:28:00,DHL,2.95
100547,2024-01-14 00:10:00,2024-01-16 00:10:00,USPS,4.12
100549,2024-01-15 15:27:00,2024-01-25 15:27:00,DHL,5.38
100550,2024-01-14 03:03:00,2024-01-19 03:03:00,FedEx,15.16
100551,2024-01-15 05:58:00,2024-01-17 05:58:00,DHL,10.95
100552,2024-01-14 01:02:00,2024-01-17 01:02:00,UPS,11.42
100553,2024-01-12 09:43:00,2024-01-21 09:43:00,DHL,9.91
100554,2024-01-10 22:33:00,2024-01-13 22:33:00,USPS,4.37
100556,2024-01-11 05:36:00,2024-01-21 05:36:00,UPS,10.31
100558,2024-01-13 15:07:00,2024-01-21 15:07:00,USPS,3.04
100559,2024-01-12 13:20:00,2024-01-13 13:20:00,USPS,58.67
100560,2024-01-13 02:17:00,2024-01-15 02:17:00,UPS,8.98
100561,2024-01-11 15:50:00,2024-01-15 15:50:00,USPS,7.52
100562,2024-01-11 10:28:00,2024-01-16 10:28:00,DHL,6.35
100565,2024-01-10 07:54:00,2024-01-18 07:54:00,UPS,11.06
100566,2024-01-11 13:44:00,2024-01-13 13:44:00,USPS,10.68
100567,2024-01-14 00:30:00,2024-01-17 00:30:00,DHL,2.19
100568,2024-01-12 15:35:00,2024-01-15 15:35:00,USPS,1.98
100569,2024-01-14 20:48:00,2024-01-21 20:48:00,DHL,14.61
100570,2024-01-14 06:41:00,2024-01-22 06:41:00,FedEx,8.01
100571,2024-01-15 21:17:00,2024-01-16 21:17:00,USPS,21.15
100572,2024-01-14 23:15:00,2024-01-15 23:15:00,UPS,14.09
100573,2024-01-13 05:43:00,2024-01-17 05:43:00,USPS,9.28
100574,2024-01-14 06:20:00,2024-01-16 06:20:00,FedEx,7.53
100575,2024-01-14 08:53:00,2024-01-18 08:53:00,FedEx,2.93
100576,2024-01-13 11:43:00,2024-01-22 11:43:00,USPS,5.01
100577,2024-01-14 16:38:00,2024-01-20 16:38:00,USPS,5.93
100578,2024-01-11 01:17:00,2024-01-18 01:17:00,UPS,3.24
100579,2024-01-12 08:07:00,2024-01-15 08:07:00,UPS,11.82
100580,2024-01-14 23:45:00,2024-01-23 23:45:00,USPS,4.07
100581,2024-01-12 13:43:00,2024-01-17 13:43:00,FedEx,11.19
100582,2024-01-14 16:49:00,2024-01-19 16:49:00,FedEx,10.98
100583,2024-01-11 10:23:00,2024-01-21 10:23:00,FedEx,10.37
100584,2024-01-12 02:28:00,2024-01-17 02:28:00,DHL,10.36
100585,2024-01-12 13:10:00,2024-01-19 13:10:00,UPS,27.03
100586,2024-01-10 04:25:00,2024-01-13 04:25:00,UPS,2.88
100587,2024-01-13 04:18:00,2024-01-18 04:18:00,FedEx,2.69
100588,2024-01-12 18:52:00,2024-01-21 18:52:00,DHL,5.71
100589,2024-01-13 04:37:00,2024-01-14 04:37:00,FedEx,4.25
100591,2024-01-11 00:59:00,2024-01-20 00:59:00,FedEx,13.9
100592,2024-01-11 05:41:00,2024-01-19 05:41:00,DHL,16.68
100593,2024-01-15 16:49:00,2024-01-18 16:49:00,FedEx,4.65
100594,2024-01-13 01:53:00,2024-01-20 01:53:00,UPS,7.39
100595,2024-01-12 18:42:00,2024-01-18 18:42:00,USPS,4.14
100596,2024-01-14 06:18:00,2024-01-16 06:18:00,USPS,3.5
100597,2024-01-16 03:44:00,2024-01-26 03:44:00,UPS,4.66
100598,2024-01-15 03:09:00,2024-01-23 03:09:00,UPS,4.45
100599,2024-01-14 04:57:00,2024-01-21 04:57:00,FedEx,4.45
100600,2024-01-15 01:25:00,2024-01-19 01:25:00,USPS,8.34
100601,2024-01-12 07:06:00,2024-01-18 07:06:00,USPS,9.13
100602,2024-01-16 04:35:00,2024-01-17 04:35:00,FedEx,7.31
100603,2024-01-14 22:45:00,2024-01-19 22:45:00,FedEx,18.93
100604,2024-01-15 07:14:00,2024-01-23 07:14:00,FedEx,15.3
100605,2024-01-16 20:26:00,2024-01-17 20:26:00,USPS,6.48
100606,2024-01-13 01:06:00,2024-01-21 01:06:00,USPS,5.12
100607,2024-01-11 12:41:00,2024-01-19 12:41:00,UPS,7.48
100609,2024-01-16 02:04:00,2024-01-20 02:04:00,DHL,4.18
100610,2024-01-13 06:12:00,2024-01-17 06:12:00,FedEx,1.83
100611,2024-01-14 20:43:00,2024-01-15 20:43:00,USPS,6.52
100612,2024-01-13 13:45:00,2024-01-17 13:45:00,UPS,5.31
100613,2024-01-16 10:48:00,2024-01-18 10:48:00,DHL,25.29
100614,2024-01-13 23:23:00,2024-01-14 23:23:00,USPS,6.78
100615,2024-01-11 08:28:00,2024-01-16 08:28:00,DHL,9.66
100616,2024-01-15 22:32:00,2024-01-17 22:32:00,DHL,8.66
100618,2024-01-11 10:22:00,2024-01-20 10:22:00,UPS,2.21
100619,2024-01-15 08:51:00,2024-01-20 08:51:00,DHL,6.74
100620,2024-01-11 19:06:00,2024-01-16 19:06:00,UPS,10.99
100621,2024-01-14 19:49:00,2024-01-24 19:49:00,DHL,3.46
100623,2024-01-13 14:39:00,2024-01-23 14:39:00,DHL,10.95
100624,2024-01-14 09:23:00,2024-01-17 09:23:00,DHL,9.29
100626,2024-01-14 03:51:00,2024-01-15 03:51:00,FedEx,20.62
100627,2024-01-14 01:29:00,2024-01-17 01:29:00,UPS,28.72
100629,2024-01-15 15:45:00,2024-01-24 15:45:00,FedEx,14.09
100631,2024-01-13 08:24:00,2024-01-17 08:24:00,FedEx,14.45
100632,2024-01-13 03:24:00,2024-01-20 03:24:00,USPS,8.72
100633,2024-01-11 19:00:00,2024-01-21 19:00:00,USPS,1.67
100634,2024-01-13 10:53:00,2024-01-18 10:53:00,DHL,5.34
100635,2024-01-14 21:35:00,2024-01-22 21:35:00,FedEx,20.63
100637,2024-01-13 00:12:00,2024-01-21 00:12:00,UPS,8.65
100638,2024-01-14 09:19:00,2024-01-20 09:19:00,USPS,18.27
100639,2024-01-17 23:46:00,2024-01-24 23:46:00,USPS,13.34
100640,2024-01-13 09:44:00,2024-01-18 09:44:00,FedEx,4.43
100641,2024-01-16 16:42:00,2024-01-25 16:42:00,USPS,8.12
100642,2024-01-16 21:18:00,2024-01-21 21:18:00,UPS,8.19
100643,2024-01-15 14:30:00,2024-01-25 14:30:00,DHL,12.04
100645,2024-01-12 18:00:00,2024-01-17 18:00:00,FedEx,14.96
100646,2024-01-17 08:39:00,2024-01-21 08:39:00,FedEx,5.08
100647,2024-01-12 17:47:00,2024-01-14 17:47:00,FedEx,25.64
100648,2024-01-17 05:59:00,2024-01-27 05:59:00,DHL,7.1
100649,2024-01-12 13:11:00,2024-01-20 13:11:00,FedEx,17.73
100651,2024-01-17 00:07:00,2024-01-24 00:07:00,USPS,14.2
100652,2024-01-15 02:57:00,2024-01-16 02:57:00,UPS,13.3
100653,2024-01-16 12:32:00,2024-01-20 12:32:00,UPS,28.86
100654,2024-01-15 16:07:00,2024-01-16 16:07:00,FedEx,5.87
100655,2024-01-12 04:19:00,2024-01-22 04:19:00,FedEx,7.0
100656,2024-01-12 02:29:00,2024-01-14 02:29:00,FedEx,13.45
100657,2024-01-17 09:34:00,2024-01-22 09:34:00,USPS,17.56
100658,2024-01-14 09:05:00,2024-01-22 09:05:00,UPS,21.86
100659,2024-01-15 01:41:00,2024-01-18 01:41:00,USPS,3.33
100660,2024-01-13 09:33:00,2024-01-20 09:33:00,USPS,8.48
100661,2024-01-12 00:12:00,2024-01-18 00:12:00,DHL,37.15
100663,2024-01-16 08:45:00,2024-01-20 08:45:00,DHL,1.95
100664,2024-01-14 11:45:00,2024-01-23 11:45:00,UPS,16.31
100667,2024-01-12 08:34:00,2024-01-20 08:34:00,USPS,12.29
100668,2024-01-17 01:42:00,2024-01-18 01:42:00,UPS,4.16
100669,2024-01-15 07:58:00,2024-01-22 07:58:00,FedEx,2.63
100670,2024-01-13 05:44:00,2024-01-21 05:44:00,USPS,7.06
100672,2024-01-17 16:48:00,2024-01-27 16:48:00,USPS,17.39
100673,2024-01-12 00:24:00,2024-01-16 00:24:00,USPS,11.85
100674,2024-01-12 21:00:00,2024-01-13 21:00:00,DHL,9.52
100675,2024-01-16 19:26:00,2024-01-21 19:26:00,USPS,1.48
100676,2024-01-14 07:40:00,2024-01-15 07:40:00,FedEx,20.65
100677,2024-01-16 12:57:00,2024-01-19 12:57:00,FedEx,12.59
100678,2024-01-13 10:30:00,2024-01-14 10:30:00,UPS,5.78
100679,2024-01-16 03:01:00,2024-01-19 03:01:00,DHL,14.12
100680,2024-01-15 10:38:00,2024-01-23 10:38:00,FedEx,10.3
100681,2024-01-16 00:02:00,2024-01-19 00:02:00,UPS,4.51
100682,2024-01-15 17:49:00,2024-01-18 17:49:00,UPS,14.01
100683,2024-01-13 13:01:00,2024-01-22 13:01:00,DHL,4.18
100684,2024-01-16 05:53:00,2024-01-19 05:53:00,FedEx,12.41
100685,2024-01-14 04:37:00,2024-01-24 04:37:00,FedEx,12.77
100686,2024-01-15 23:55:00,2024-01-21 23:55:00,FedEx,18.26
100688,2024-01-13 13:53:00,2024-01-16 13:53:00,UPS,15.25
100689,2024-01-17 22:14:00,2024-01-26 22:14:00,UPS,10.99
100690,2024-01-14 21:09:00,2024-01-21 21:09:00,DHL,3.65
100691,2024-01-15 15:43:00,2024-01-20 15:43:00,DHL,9.0
100692,2024-01-14 14:43:00,2024-01-19 14:43:00,DHL,12.34
100693,2024-01-16 22:42:00,2024-01-26 22:42:00,UPS,20.72
100695,2024-01-17 06:22:00,2024-01-25 06:22:00,USPS,2.67
100696,2024-01-16 09:06:00,2024-01-21 09:06:00,DHL,5.86
100697,2024-01-16 02:10:00,2024-01-26 02:10:00,USPS,1.28
100698,2024-01-15 19:39:00,2024-01-25 19:39:00,USPS,3.96
100700,2024-01-17 03:58:00,2024-01-23 03:58:00,FedEx,21.94
100701,2024-01-18 04:06:00,2024-01-26 04:06:00,DHL,18.04
100702,2024-01-15 06:37:00,2024-01-22 06:37:00,DHL,12.1
100703,2024-01-15 00:06:00,2024-01-21 00:06:00,UPS,19.28
100704,2024-01-17 01:14:00,2024-01-19 01:14:00,FedEx,11.88
100705,2024-01-17 13:35:00,2024-01-24 13:35:00,UPS,5.31
100706,2024-01-18 20:30:00,2024-01-26 20:30:00,FedEx,27.95
100707,2024-01-15 17:49:00,2024-01-16 17:49:00,UPS,9.48
100708,2024-01-14 01:40:00,2024-01-21 01:40:00,FedEx,0.74
100709,2024-01-16 19:03:00,2024-01-20 19:03:00,USPS,17.87
100710,2024-01-18 04:28:00,2024-01-28 04:28:00,FedEx,5.24
100711,2024-01-18 06:05:00,2024-01-26 06:05:00,FedEx,5.15
100712,2024-01-18 02:16:00,2024-01-24 02:16:00,USPS,2.69
100713,2024-01-15 04:09:00,2024-01-22 04:09:00,DHL,26.58
100714,2024-01-16 22:25:00,2024-01-25 22:25:00,FedEx,37.0
100715,2024-01-13 02:03:00,2024-01-17 02:03:00,DHL,27.08
100716,2024-01-16 21:10:00,2024-01-24 21:10:00,FedEx,5.69
100717,2024-01-17 02:43:00,2024-01-26 02:43:00,DHL,9.77
100718,2024-01-17 12:01:00,2024-01-27 12:01:00,FedEx,0.27
100719,2024-01-15 07:57:00,2024-01-20 07:57:00,DHL,18.64
100720,2024-01-15 09:41:00,2024-01-25 09:41:00,DHL,8.38
100721,2024-01-18 10:33:00,2024-01-22 10:33:00,UPS,23.84
100722,2024-01-14 20:05:00,2024-01-15 20:05:00,DHL,1.1
100723,2024-01-15 00:16:00,2024-01-20 00:16:00,DHL,9.2
100724,2024-01-16 08:27:00,2024-01-26 08:27:00,FedEx,10.34
100725,2024-01-14 20:44:00,2024-01-24 20:44:00,USPS,1.94
100726,2024-01-15 03:24:00,2024-01-24 03:24:00,USPS,3.96
100727,2024-01-15 21:30:00,2024-01-22 21:30:00,FedEx,6.3
100728,2024-01-17 20:51:00,2024-01-23 20:51:00,DHL,8.74
100729,2024-01-15 00:04:00,2024-01-24 00:04:00,USPS,20.11
100731,2024-01-14 06:30:00,2024-01-16 06:30:00,FedEx,10.87
100732,2024-01-17 22:38:00,2024-01-18 22:38:00,UPS,18.45
100733,2024-01-14 22:04:00,2024-01-23 22:04:00,USPS,12.22
100734,2024-01-14 01:36:00,2024-01-23 01:36:00,FedEx,18.3
100735,2024-01-16 00:19:00,2024-01-24 00:19:00,UPS,7.66
100736,2024-01-18 22:52:00,2024-01-19 22:52:00,USPS,3.44
100737,2024-01-17 07:11:00,2024-01-22 07:11:00,UPS,9.28
100739,2024-01-18 08:50:00,2024-01-21 08:50:00,UPS,22.4
100740,2024-01-18 13:11:00,2024-01-21 13:11:00,DHL,3.32
100741,2024-01-18 08:30:00,2024-01-19 08:30:00,USPS,9.57
100742,2024-01-18 23:29:00,2024-01-28 23:29:00,USPS,2.96
100743,2024-01-14 06:04:00,2024-01-20 06:04:00,FedEx,1.25
100744,2024-01-15 04:55:00,2024-01-19 04:55:00,USPS,2.5
100745,2024-01-16 10:18:00,2024-01-26 10:18:00,USPS,3.44
100746,2024-01-18 02:26:00,2024-01-24 02:26:00,USPS,7.03
100747,2024-01-15 06:18:00,2024-01-25 06:18:00,USPS,27.61
100748,2024-01-19 19:32:00,2024-01-29 19:32:00,DHL,3.58
100749,2024-01-16 08:20:00,2024-01-26 08:20:00,USPS,13.29
100750,2024-01-15 03:18:00,2024-01-17 03:18:00,UPS,19.98
100751,2024-01-18 06:02:00,2024-01-26 06:02:00,USPS,4.69
100752,2024-01-19 00:17:00,2024-01-20 00:17:00,DHL,4.85
100753,2024-01-19 06:03:00,2024-01-21 06:03:00,FedEx,28.71
100754,2024-01-19 07:25:00,2024-01-21 07:25:00,FedEx,17.14
100755,2024-01-17 20:52:00,2024-01-27 20:52:00,USPS,9.43
100756,2024-01-14 19:38:00,2024-01-15 19:38:00,FedEx,10.99
100757,2024-01-14 05:30:00,2024-01-20 05:30:00,FedEx,23.35
100760,2024-01-18 02:50:00,2024-01-23 02:50:00,UPS,19.97
100761,2024-01-19 00:01:00,2024-01-21 00:01:00,USPS,9.32
100762,2024-01-17 23:54:00,2024-01-24 23:54:00,UPS,18.06
100763,2024-01-17 12:01:00,2024-01-23 12:01:00,DHL,3.39
100765,2024-01-18 19:46:00,2024-01-19 19:46:00,DHL,8.24
100766,2024-01-18 10:28:00,2024-01-23 10:28:00,DHL,3.23
100767,2024-01-15 08:16:00,2024-01-24 08:16:00,UPS,12.82
100768,2024-01-18 11:09:00,2024-01-21 11:09:00,USPS,17.71
100769,2024-01-17 12:14:00,2024-01-21 12:14:00,DHL,20.52
100770,2024-01-18 12:38:00,2024-01-23 12:38:00,UPS,4.51
100771,2024-01-19 17:09:00,2024-01-21 17:09:00,USPS,2.07
100772,2024-01-16 10:05:00,2024-01-19 10:05:00,UPS,5.55
100774,2024-01-16 06:10:00,2024-01-19 06:10:00,FedEx,14.33
100776,2024-01-18 02:19:00,2024-01-22 02:19:00,USPS,10.78
100777,2024-01-18 23:02:00,2024-01-20 23:02:00,UPS,4.05
100778,2024-01-16 11:28:00,2024-01-19 11:28:00,USPS,5.4
100779,2024-01-15 03:49:00,2024-01-23 03:49:00,UPS,3.7
100780,2024-01-14 07:35:00,2024-01-23 07:35:00,FedEx,4.23
100781,2024-01-14 19:00:00,2024-01-22 19:00:00,DHL,1.95
100782,2024-01-19 11:09:00,2024-01-27 11:09:00,USPS,12.83
100784,2024-01-15 21:28:00,2024-01-21 21:28:00,UPS,12.65
100785,2024-01-16 18:26:00,2024-01-26 18:26:00,DHL,26.89
100786,2024-01-14 19:53:00,2024-01-17 19:53:00,DHL,31.92
100787,2024-01-17 19:55:00,2024-01-19 19:55:00,USPS,6.52
100788,2024-01-19 19:49:00,2024-01-20 19:49:00,USPS,10.03
100789,2024-01-17 14:49:00,2024-01-25 14:49:00,USPS,3.85
100790,2024-01-18 10:46:00,2024-01-19 10:46:00,DHL,6.48
100792,2024-01-14 16:11:00,2024-01-17 16:11:00,DHL,1.94
100793,2024-01-17 07:03:00,2024-01-19 07:03:00,USPS,6.73
100794,2024-01-18 15:22:00,2024-01-22 15:22:00,FedEx,2.71
100795,2024-01-16 15:35:00,2024-01-21 15:35:00,DHL,12.97
100797,2024-01-16 04:14:00,2024-01-21 04:14:00,FedEx,24.73
100799,2024-01-17 17:22:00,2024-01-19 17:22:00,FedEx,14.11
100800,2024-01-15 00:43:00,2024-01-25 00:43:00,UPS,9.14
100801,2024-01-17 17:18:00,2024-01-18 17:18:00,UPS,6.48
100803,2024-01-19 08:56:00,2024-01-27 08:56:00,USPS,13.01
100804,2024-01-14 03:24:00,2024-01-15 03:24:00,USPS,0.68
100805,2024-01-17 03:22:00,2024-01-22 03:22:00,FedEx,16.5
100806,2024-01-14 09:53:00,2024-01-17 09:53:00,DHL,8.29
100807,2024-01-18 23:42:00,2024-01-28 23:42:00,USPS,9.63
100808,2024-01-15 15:52:00,2024-01-19 15:52:00,UPS,3.02
100809,2024-01-17 22:20:00,2024-01-23 22:20:00,USPS,8.67
100810,2024-01-16 13:54:00,2024-01-23 13:54:00,FedEx,3.02
100811,2024-01-17 07:41:00,2024-01-25 07:41:00,DHL,27.06
100812,2024-01-15 06:09:00,2024-01-23 06:09:00,USPS,8.63
100815,2024-01-19 00:19:00,2024-01-29 00:19:00,DHL,0.95
100816,2024-01-17 10:15:00,2024-01-21 10:15:00,USPS,9.85
100817,2024-01-20 17:24:00,2024-01-28 17:24:00,FedEx,4.14
100818,2024-01-17 00:29:00,2024-01-24 00:29:00,UPS,11.45
100819,2024-01-20 20:53:00,2024-01-23 20:53:00,FedEx,5.67
100822,2024-01-17 08:20:00,2024-01-20 08:20:00,FedEx,1.5
100824,2024-01-19 14:44:00,2024-01-25 14:44:00,UPS,8.85
100825,2024-01-18 16:57:00,2024-01-19 16:57:00,UPS,10.17
100826,2024-01-15 05:26:00,2024-01-20 05:26:00,DHL,1.84
100827,2024-01-16 03:54:00,2024-01-26 03:54:00,DHL,13.29
100828,2024-01-16 02:20:00,2024-01-24 02:20:00,FedEx,15.06
100829,2024-01-17 21:38:00,2024-01-26 21:38:00,UPS,3.41
100830,2024-01-15 16:45:00,2024-01-24 16:45:00,DHL,4.83
100831,2024-01-19 13:13:00,2024-01-20 13:13:00,USPS,4.93
100833,2024-01-18 07:09:00,2024-01-23 07:09:00,UPS,3.85
100834,2024-01-17 04:13:00,2024-01-26 04:13:00,FedEx,54.57
100835,2024-01-15 02:12:00,2024-01-17 02:12:00,FedEx,13.23
100836,2024-01-16 03:06:00,2024-01-24 03:06:00,DHL,7.57
100837,2024-01-17 01:48:00,2024-01-18 01:48:00,FedEx,12.09
100840,2024-01-18 00:19:00,2024-01-28 00:19:00,FedEx,1.55
100841,2024-01-18 15:58:00,2024-01-20 15:58:00,DHL,18.95
100842,2024-01-20 11:33:00,2024-01-25 11:33:00,USPS,8.03
100843,2024-01-19 06:37:00,2024-01-21 06:37:00,USPS,5.58
100844,2024-01-20 23:47:00,2024-01-29 23:47:00,FedEx,2.98
100846,2024-01-19 14:30:00,2024-01-25 14:30:00,UPS,9.53
100847,2024-01-15 03:11:00,2024-01-18 03:11:00,UPS,3.99
100848,2024-01-20 15:19:00,2024-01-27 15:19:00,USPS,12.84
100849,2024-01-18 09:59:00,2024-01-24 09:59:00,FedEx,11.57
100850,2024-01-17 18:05:00,2024-01-22 18:05:00,DHL,11.24
100851,2024-01-18 23:23:00,2024-01-25 23:23:00,FedEx,9.9
100853,2024-01-16 14:43:00,2024-01-19 14:43:00,USPS,4.71
100854,2024-01-17 12:38:00,2024-01-27 12:38:00,DHL,2.43
100855,2024-01-15 08:47:00,2024-01-25 08:47:00,UPS,43.93
100856,2024-01-20 08:14:00,2024-01-23 08:14:00,FedEx,8.42
100857,2024-01-17 16:27:00,2024-01-26 16:27:00,FedEx,7.57
100858,2024-01-18 01:06:00,2024-01-23 01:06:00,UPS,9.9
100859,2024-01-18 02:04:00,2024-01-26 02:04:00,USPS,11.84
100860,2024-01-16 12:51:00,2024-01-22 12:51:00,USPS,6.86
100861,2024-01-19 03:42:00,2024-01-21 03:42:00,FedEx,1.9
100862,2024-01-16 11:52:00,2024-01-26 11:52:00,USPS,12.79
100864,2024-01-16 10:12:00,2024-01-17 10:12:00,FedEx,5.18
100867,2024-01-15 20:12:00,2024-01-18 20:12:00,UPS,20.73
100869,2024-01-15 13:42:00,2024-01-25 13:42:00,DHL,2.41
100870,2024-01-15 15:14:00,2024-01-18 15:14:00,DHL,6.17
100871,2024-01-17 04:06:00,2024-01-19 04:06:00,FedEx,5.72
100872,2024-01-19 03:25:00,2024-01-22 03:25:00,USPS,25.09
100873,2024-01-19 04:28:00,2024-01-27 04:28:00,DHL,8.17
100875,2024-01-20 09:23:00,2024-01-28 09:23:00,FedEx,9.77
100877,2024-01-20 21:45:00,2024-01-27 21:45:00,USPS,10.23
100878,2024-01-19 15:15:00,2024-01-26 15:15:00,DHL,9.75
100879,2024-01-15 01:21:00,2024-01-19 01:21:00,UPS,1.79
100880,2024-01-19 02:52:00,2024-01-23 02:52:00,UPS,3.78
100882,2024-01-16 13:20:00,2024-01-23 13:20:00,FedEx,26.36
100884,2024-01-18 01:04:00,2024-01-20 01:04:00,DHL,23.36
100885,2024-01-19 00:40:00,2024-01-22 00:40:00,USPS,9.52
100886,2024-01-20 14:37:00,2024-01-21 14:37:00,DHL,3.58
100887,2024-01-19 05:54:00,2024-01-24 05:54:00,UPS,13.16
100888,2024-01-19 01:06:00,2024-01-21 01:06:00,DHL,10.41
100889,2024-01-20 22:14:00,2024-01-30 22:14:00,UPS,2.76
