order_id,customer_id,order_datetime,order_status,channel,state_at_purchase
100476,812,2024-01-08 02:18:00,paid,Mobile,NC
100477,754,2024-01-08 09:43:00,cancelled,In-Store,NY
100478,544,2024-01-08 05:14:00,delivered,Mobile,IN
100479,212,2024-01-08 06:38:00,paid,Mobile,TX
100480,712,2024-01-08 11:41:00,shipped,Mobile,IL
100481,726,2024-01-09 16:29:00,cancelled,Mobile,GA
100482,398,2024-01-09 03:38:00,cancelled,Web,FL
100483,766,2024-01-09 02:46:00,cancelled,Mobile,IN
100484,1085,2024-01-09 04:02:00,delivered,Mobile,MA
100485,114,2024-01-09 05:07:00,delivered,Web,ZZ
100486,72,2024-01-09 01:20:00,paid,Web,MA
100487,342,2024-01-09 23:31:00,delivered,Mobile,IN
100488,738,2024-01-09 08:12:00,paid,Web,NY
100489,584,2024-01-09 14:51:00,cancelled,In-Store,PA
100490,271,2024-01-09 14:24:00,cancelled,In-Store,TX
100491,116,2024-01-09 14:15:00,created,In-Store,WA
100492,1007,2024-01-09 18:02:00,cancelled,In-Store,FL
100493,781,2024-01-09 13:54:00,created,Mobile,MA
100494,309,2024-01-09 13:28:00,cancelled,Web,CA
100495,222,2024-01-09 18:13:00,shipped,Web,FL
100496,713,2024-01-09 08:48:00,shipped,In-Store,IL
100497,959,2024-01-09 05:18:00,created,Web,NY
100498,5,2024-01-09 12:09:00,shipped,Web,MA
100499,279,2024-01-09 05:32:00,paid,In-Store,ZZ
100500,7,2024-01-09 07:14:00,cancelled,In-Store,GA
100501,557,2024-01-09 06:47:00,created,Mobile,FL
100502,881,2024-01-09 15:49:00,created,In-Store,NC
100503,580,2024-01-09 10:00:00,created,Web,IL
100504,812,2024-01-09 02:33:00,shipped,Mobile,CA
100505,446,2024-01-09 04:13:00,paid,In-Store,NY
100506,736,2024-01-09 01:23:00,delivered,Web,IN
100507,168,2024-01-09 05:25:00,cancelled,Web,NY
100508,909,2024-01-09 00:10:00,shipped,In-Store,ZZ
100509,767,2024-01-09 09:11:00,created,In-Store,MA
100510,913,2024-01-09 08:29:00,created,Web,FL
100511,317,2024-01-09 14:06:00,paid,Mobile,TX
100512,871,2024-01-09 21:40:00,delivered,Mobile,FL
100513,627,2024-01-09 09:48:00,shipped,Web,MA
100514,108,2024-01-09 09:12:00,paid,Mobile,TX
100515,140,2024-01-09 13:46:00,cancelled,Web,FL
100516,197,2024-01-09 19:23:00,delivered,Web,TX
100517,1086,2024-01-09 03:16:00,cancelled,Web,FL
100518,754,2024-01-09 14:01:00,paid,Mobile,MA
100519,1079,2024-01-09 08:45:00,cancelled,Mobile,NY
100520,1180,2024-01-09 16:42:00,paid,Mobile,WA
100521,1176,2024-01-09 21:24:00,shipped,Web,TX
100522,461,2024-01-09 12:30:00,shipped,In-Store,MA
100523,596,2024-01-09 07:13:00,delivered,Web,MA
100524,761,2024-01-09 14:30:00,delivered,Mobile,WA
100525,1043,2024-01-09 23:42:00,created,Web,ZZ
100526,230,2024-01-09 08:14:00,created,Mobile,NC
100527,142,2024-01-09 02:26:00,cancelled,Web,ZZ
100528,367,2024-01-09 16:24:00,created,Mobile,NC
100529,370,2024-01-09 05:26:00,paid,In-Store,IN
100530,1140,2024-01-09 10:43:00,created,In-Store,MA
100531,997,2024-01-09 17:27:00,shipped,Mobile,IN
100532,1,2024-01-09 21:05:00,created,In-Store,IN
100533,268,2024-01-09 08:37:00,created,In-Store,NC
100534,380,2024-01-09 18:02:00,delivered,Mobile,FL
100535,999,2024-01-09 04:27:00,cancelled,Mobile,FL
100536,325,2024-01-09 06:22:00,paid,In-Store,IN
100537,372,2024-01-09 09:55:00,cancelled,In-Store,CA
100538,556,2024-01-09 09:56:00,paid,Web,WA
100539,566,2024-01-09 08:13:00,paid,Mobile,FL
100540,1015,2024-01-09 11:10:00,created,Mobile,NC
100541,474,2024-01-09 08:20:00,shipped,Mobile,IN
100542,405,2024-01-09 02:36:00,created,Web,NC
100543,362,2024-01-09 20:42:00,paid,Web,FL
100544,613,2024-01-09 03:58:00,delivered,Web,CA
100545,517,2024-01-09 02:28:00,paid,Web,TX
100546,263,2024-01-09 21:22:00,delivered,In-Store,IN
100547,459,2024-01-10 00:10:00,delivered,Web,WA
100548,426,2024-01-10 15:24:00,created,In-Store,CA
100549,255,2024-01-10 15:27:00,cancelled,Web,MA
100550,502,2024-01-10 03:03:00,shipped,Web,NC
100551,665,2024-01-10 05:58:00,created,Web,FL
100552,450,2024-01-10 01:02:00,paid,In-Store,FL
100553,1007,2024-01-10 09:43:00,shipped,Mobile,IN
100554,1164,2024-01-10 22:33:00,cancelled,Mobile,PA
100555,700,2024-01-10 19:30:00,created,Mobile,FL
100556,137,2024-01-10 05:36:00,paid,Web,CA
100557,654,2024-01-10 01:38:00,delivered,In-Store,CA
100558,1103,2024-01-10 15:07:00,paid,Web,ZZ
100559,772,2024-01-10 13:20:00,delivered,Web,ZZ
100560,42,2024-01-10 02:17:00,paid,Web,GA
100561,193,2024-01-10 15:50:00,paid,In-Store,NY
100562,741,2024-01-10 10:28:00,created,In-Store,TX
100563,738,2024-01-10 16:03:00,paid,Mobile,ZZ
100564,123,2024-01-10 20:06:00,paid,Web,IN
100565,1177,2024-01-10 07:54:00,cancelled,Web,NY
100566,66,2024-01-10 13:44:00,delivered,Web,MA
100567,643,2024-01-10 00:30:00,cancelled,Mobile,NY
100568,484,2024-01-10 15:35:00,created,In-Store,PA
100569,773,2024-01-10 20:48:00,created,In-Store,NY
100570,751,2024-01-10 06:41:00,paid,Web,PA
100571,677,2024-01-10 21:17:00,delivered,In-Store,GA
100572,411,2024-01-10 23:15:00,delivered,In-Store,TX
100573,734,2024-01-10 05:43:00,cancelled,Web,ZZ
100574,986,2024-01-10 06:20:00,paid,In-Store,NC
100575,798,2024-01-10 08:53:00,shipped,Web,NC
100576,969,2024-01-10 11:43:00,shipped,Web,FL
100577,395,2024-01-10 16:38:00,shipped,Mobile,FL
100578,3,2024-01-10 01:17:00,shipped,Web,MA
100579,887,2024-01-10 08:07:00,delivered,Mobile,CA
100580,210,2024-01-10 23:45:00,delivered,In-Store,CA
100581,966,2024-01-10 13:43:00,paid,Mobile,NC
100582,1138,2024-01-10 16:49:00,cancelled,Mobile,ZZ
100583,1173,2024-01-10 10:23:00,created,Web,ZZ
100584,392,2024-01-10 02:28:00,paid,In-Store,NY
100585,648,2024-01-10 13:10:00,delivered,Web,GA
100586,673,2024-01-10 04:25:00,cancelled,In-Store,ZZ
100587,975,2024-01-10 04:18:00,paid,In-Store,CA
100588,442,2024-01-10 18:52:00,created,In-Store,TX
100589,68,2024-01-10 04:37:00,cancelled,Web,WA
100590,156,2024-01-10 15:00:00,delivered,Web,NY
100591,657,2024-01-10 00:59:00,paid,Web,PA
100592,896,2024-01-11 05:41:00,shipped,In-Store,FL
100593,382,2024-01-11 16:49:00,delivered,Mobile,FL
100594,520,2024-01-11 01:53:00,cancelled,Mobile,NC
100595,577,2024-01-11 18:42:00,created,Web,IL
100596,473,2024-01-11 06:18:00,cancelled,Mobile,CA
100597,868,2024-01-11 03:44:00,shipped,Web,FL
100598,199,2024-01-11 03:09:00,delivered,Mobile,IN
100599,226,2024-01-11 04:57:00,paid,In-Store,TX
100600,386,2024-01-11 01:25:00,created,Mobile,TX
100601,124,2024-01-11 07:06:00,paid,Mobile,IN
100602,225,2024-01-11 04:35:00,shipped,Mobile,TX
100603,105,2024-01-11 22:45:00,shipped,Web,ZZ
100604,242,2024-01-11 07:14:00,shipped,Web,ZZ
100605,603,2024-01-11 20:26:00,delivered,In-Store,ZZ
100606,396,2024-01-11 01:06:00,created,Web,PA
100607,565,2024-01-11 12:41:00,paid,Web,IL
100608,881,2024-01-11 16:41:00,cancelled,Web,NC
100609,336,2024-01-11 02:04:00,paid,In-Store,CA
100610,723,2024-01-11 06:12:00,cancelled,In-Store,WA
100611,420,2024-01-11 20:43:00,delivered,Mobile,MA
100612,1144,2024-01-11 13:45:00,created,Mobile,WA
100613,922,2024-01-11 10:48:00,created,Mobile,PA
100614,781,2024-01-11 23:23:00,delivered,Mobile,PA
100615,302,2024-01-11 08:28:00,paid,Mobile,MA
100616,1197,2024-01-11 22:32:00,paid,Mobile,CA
100617,503,2024-01-11 05:00:00,created,Mobile,CA
100618,184,2024-01-11 10:22:00,paid,Web,GA
100619,933,2024-01-11 08:51:00,delivered,Mobile,WA
100620,890,2024-01-11 19:06:00,paid,Mobile,ZZ
100621,526,2024-01-11 19:49:00,shipped,Mobile,CA
100622,833,2024-01-11 06:12:00,created,In-Store,MA
100623,35,2024-01-11 14:39:00,delivered,In-Store,IL
100624,362,2024-01-11 09:23:00,paid,Web,NC
100625,904,2024-01-11 16:22:00,cancelled,Mobile,PA
100626,69,2024-01-11 03:51:00,paid,Mobile,IN
100627,414,2024-01-11 01:29:00,shipped,In-Store,NC
100628,1062,2024-01-11 14:38:00,created,Web,ZZ
100629,876,2024-01-11 15:45:00,paid,Web,IL
100630,692,2024-01-11 23:51:00,delivered,In-Store,PA
100631,214,2024-01-11 08:24:00,delivered,In-Store,CA
100632,254,2024-01-11 03:24:00,shipped,Mobile,WA
100633,538,2024-01-11 19:00:00,delivered,Mobile,MA
100634,738,2024-01-11 10:53:00,paid,In-Store,PA
100635,896,2024-01-11 21:35:00,cancelled,Mobile,FL
100636,1084,2024-01-11 10:47:00,delivered,Web,NY
100637,65,2024-01-11 00:12:00,cancelled,Web,NY
100638,637,2024-01-11 09:19:00,delivered,Mobile,TX
100639,241,2024-01-12 23:46:00,delivered,In-Store,CA
100640,40,2024-01-12 09:44:00,shipped,In-Store,TX
100641,24,2024-01-12 16:42:00,paid,In-Store,NC
100642,993,2024-01-12 21:18:00,shipped,Web,IL
100643,882,2024-01-12 14:30:00,paid,Mobile,IL
100644,441,2024-01-12 18:51:00,shipped,Web,IN
100645,923,2024-01-12 18:00:00,paid,In-Store,PA
100646,794,2024-01-12 08:39:00,created,Web,ZZ
100647,1175,2024-01-12 17:47:00,cancelled,Web,TX
100648,664,2024-01-12 05:59:00,created,Web,ZZ
100649,96,2024-01-12 13:11:00,cancelled,Web,IL
100650,20,2024-01-12 06:39:00,delivered,In-Store,WA
100651,382,2024-01-12 00:07:00,shipped,Mobile,ZZ
100652,105,2024-01-12 02:57:00,paid,Mobile,CA
100653,1043,2024-01-12 12:32:00,paid,Mobile,MA
100654,542,2024-01-12 16:07:00,delivered,In-Store,NY
100655,1102,2024-01-12 04:19:00,created,Web,MA
100656,970,2024-01-12 02:29:00,shipped,Mobile,NC
100657,425,2024-01-12 09:34:00,cancelled,Mobile,TX
100658,1076,2024-01-12 09:05:00,created,In-Store,WA
100659,1098,2024-01-12 01:41:00,delivered,Web,ZZ
100660,545,2024-01-12 09:33:00,created,Mobile,NC
100661,658,2024-01-12 00:12:00,created,Mobile,NC
100662,404,2024-01-12 01:49:00,paid,Web,CA
100663,921,2024-01-12 08:45:00,created,In-Store,PA
100664,380,2024-01-12 11:45:00,shipped,Mobile,GA
100665,237,2024-01-12 01:12:00,created,Web,WA
100666,406,2024-01-12 12:17:00,cancelled,Web,WA
100667,1153,2024-01-12 08:34:00,cancelled,In-Store,FL
100668,253,2024-01-12 01:42:00,delivered,In-Store,WA
100669,461,2024-01-12 07:58:00,created,Web,GA
100670,780,2024-01-12 05:44:00,delivered,In-Store,PA
100671,1157,2024-01-12 02:01:00,delivered,In-Store,CA
100672,287,2024-01-12 16:48:00,delivered,In-Store,FL
100673,165,2024-01-12 00:24:00,cancelled,Web,CA
100674,981,2024-01-12 21:00:00,paid,In-Store,WA
100675,121,2024-01-12 19:26:00,created,In-Store,CA
100676,1020,2024-01-12 07:40:00,delivered,Mobile,GA
100677,339,2024-01-12 12:57:00,paid,Mobile,TX
100678,745,2024-01-12 10:30:00,created,Web,CA
100679,941,2024-01-12 03:01:00,delivered,Web,TX
100680,889,2024-01-12 10:38:00,created,Web,FL
100681,794,2024-01-12 00:02:00,created,Web,WA
100682,299,2024-01-12 17:49:00,delivered,In-Store,CA
100683,651,2024-01-12 13:01:00,created,In-Store,CA
100684,352,2024-01-12 05:53:00,shipped,Mobile,IL
100685,882,2024-01-12 04:37:00,paid,Web,IL
100686,612,2024-01-12 23:55:00,paid,In-Store,IN
100687,297,2024-01-12 23:44:00,paid,Mobile,ZZ
100688,175,2024-01-12 13:53:00,paid,Web,IN
100689,1134,2024-01-12 22:14:00,cancelled,Web,MA
100690,1128,2024-01-12 21:09:00,paid,Web,PA
100691,44,2024-01-13 15:43:00,created,Mobile,FL
100692,1191,2024-01-13 14:43:00,paid,In-Store,IL
100693,559,2024-01-13 22:42:00,shipped,In-Store,NC
100694,816,2024-01-13 21:15:00,paid,In-Store,FL
100695,110,2024-01-13 06:22:00,created,Mobile,NC
100696,999,2024-01-13 09:06:00,delivered,In-Store,MA
100697,859,2024-01-13 02:10:00,shipped,Web,NY
100698,914,2024-01-13 19:39:00,shipped,Mobile,TX
100699,585,2024-01-13 06:11:00,shipped,Web,IN
100700,1074,2024-01-13 03:58:00,shipped,Mobile,FL
100701,411,2024-01-13 04:06:00,cancelled,Mobile,NY
100702,20,2024-01-13 06:37:00,paid,In-Store,IN
100703,482,2024-01-13 00:06:00,created,In-Store,CA
100704,939,2024-01-13 01:14:00,paid,Mobile,IN
100705,136,2024-01-13 13:35:00,created,Mobile,TX
100706,976,2024-01-13 20:30:00,cancelled,In-Store,IN
100707,214,2024-01-13 17:49:00,paid,Web,IL
100708,833,2024-01-13 01:40:00,delivered,Web,NC
100709,215,2024-01-13 19:03:00,paid,In-Store,NY
100710,576,2024-01-13 04:28:00,paid,In-Store,TX
100711,115,2024-01-13 06:05:00,shipped,Mobile,CA
100712,678,2024-01-13 02:16:00,created,In-Store,CA
100713,724,2024-01-13 04:09:00,shipped,Web,CA
100714,344,2024-01-13 22:25:00,created,Mobile,ZZ
100715,183,2024-01-13 02:03:00,created,Web,CA
100716,1098,2024-01-13 21:10:00,cancelled,In-Store,IN
100717,444,2024-01-13 02:43:00,paid,Web,GA
100718,1176,2024-01-13 12:01:00,paid,In-Store,IN
100719,844,2024-01-13 07:57:00,created,Web,NY
100720,129,2024-01-13 09:41:00,created,Web,TX
100721,896,2024-01-13 10:33:00,created,Mobile,FL
100722,495,2024-01-13 20:05:00,shipped,In-Store,MA
100723,80,2024-01-13 00:16:00,shipped,Web,TX
100724,231,2024-01-13 08:27:00,shipped,Mobile,IL
100725,671,2024-01-13 20:44:00,shipped,Mobile,PA
100726,562,2024-01-13 03:24:00,created,Web,PA
100727,647,2024-01-13 21:30:00,delivered,Mobile,WA
100728,361,2024-01-13 20:51:00,created,Web,TX
100729,416,2024-01-13 00:04:00,delivered,Web,PA
100730,52,2024-01-13 23:44:00,delivered,Web,NY
100731,338,2024-01-13 06:30:00,paid,In-Store,ZZ
100732,1075,2024-01-13 22:38:00,cancelled,Mobile,NC
100733,1127,2024-01-13 22:04:00,delivered,Mobile,IL
100734,846,2024-01-13 01:36:00,cancelled,In-Store,IL
100735,713,2024-01-13 00:19:00,paid,Mobile,MA
100736,811,2024-01-13 22:52:00,delivered,Mobile,CA
100737,939,2024-01-13 07:11:00,paid,Web,ZZ
100738,894,2024-01-13 03:06:00,paid,Web,IN
100739,1065,2024-01-14 08:50:00,cancelled,Mobile,ZZ
100740,157,2024-01-14 13:11:00,cancelled,Web,NC
100741,516,2024-01-14 08:30:00,delivered,In-Store,NY
100742,191,2024-01-14 23:29:00,cancelled,Web,IN
100743,700,2024-01-14 06:04:00,created,Mobile,NY
100744,20,2024-01-14 04:55:00,paid,Mobile,IN
100745,932,2024-01-14 10:18:00,created,Mobile,NC
100746,377,2024-01-14 02:26:00,shipped,Web,IN
100747,848,2024-01-14 06:18:00,delivered,Mobile,WA
100748,939,2024-01-14 19:32:00,paid,Web,PA
100749,221,2024-01-14 08:20:00,paid,In-Store,MA
100750,1172,2024-01-14 03:18:00,created,Web,IN
100751,226,2024-01-14 06:02:00,created,Web,NY
100752,565,2024-01-14 00:17:00,cancelled,Web,NC
100753,1119,2024-01-14 06:03:00,cancelled,Mobile,GA
100754,233,2024-01-14 07:25:00,paid,Web,PA
100755,749,2024-01-14 20:52:00,paid,Web,IL
100756,784,2024-01-14 19:38:00,created,In-Store,TX
100757,298,2024-01-14 05:30:00,paid,In-Store,MA
100758,874,2024-01-14 14:15:00,cancelled,Web,IN
100759,314,2024-01-14 07:45:00,cancelled,Web,NC
100760,490,2024-01-14 02:50:00,created,In-Store,NC
100761,489,2024-01-14 00:01:00,paid,Web,IN
100762,659,2024-01-14 23:54:00,delivered,Mobile,MA
100763,561,2024-01-14 12:01:00,delivered,In-Store,NC
100764,135,2024-01-14 18:13:00,paid,In-Store,WA
100765,1069,2024-01-14 19:46:00,created,Mobile,IL
100766,274,2024-01-14 10:28:00,delivered,Mobile,NC
100767,548,2024-01-14 08:16:00,delivered,In-Store,IN
100768,880,2024-01-14 11:09:00,created,Web,TX
100769,675,2024-01-14 12:14:00,paid,Web,NC
100770,846,2024-01-14 12:38:00,created,Web,FL
100771,283,2024-01-14 17:09:00,created,In-Store,NY
100772,143,2024-01-14 10:05:00,shipped,Web,PA
100773,120,2024-01-14 12:53:00,paid,Web,WA
100774,364,2024-01-14 06:10:00,created,Mobile,FL
100775,1148,2024-01-14 18:14:00,created,Mobile,NY
100776,1141,2024-01-14 02:19:00,delivered,Web,IN
100777,598,2024-01-14 23:02:00,shipped,Web,TX
100778,201,2024-01-14 11:28:00,cancelled,In-Store,CA
100779,314,2024-01-14 03:49:00,delivered,Web,WA
100780,1190,2024-01-14 07:35:00,cancelled,Web,MA
100781,77,2024-01-14 19:00:00,paid,Mobile,NC
100782,106,2024-01-14 11:09:00,paid,Mobile,ZZ
100783,999,2024-01-14 13:01:00,delivered,Mobile,ZZ
100784,322,2024-01-14 21:28:00,shipped,Mobile,CA
100785,691,2024-01-14 18:26:00,cancelled,Mobile,IL
100786,233,2024-01-14 19:53:00,paid,In-Store,WA
100787,237,2024-01-14 19:55:00,cancelled,In-Store,IN
100788,420,2024-01-14 19:49:00,shipped,Mobile,NY
100789,582,2024-01-14 14:49:00,created,Web,PA
100790,388,2024-01-14 10:46:00,delivered,Mobile,PA
100791,126,2024-01-14 00:24:00,shipped,Web,TX
100792,230,2024-01-14 16:11:00,shipped,Mobile,NY
100793,54,2024-01-14 07:03:00,shipped,In-Store,NC
100794,1025,2024-01-14 15:22:00,created,In-Store,WA
100795,656,2024-01-14 15:35:00,paid,In-Store,PA
100796,1090,2024-01-14 02:36:00,created,In-Store,ZZ
100797,994,2024-01-14 04:14:00,cancelled,In-Store,CA
100798,540,2024-01-14 20:12:00,paid,Web,PA
100799,348,2024-01-14 17:22:00,shipped,Mobile,WA
100800,614,2024-01-14 00:43:00,delivered,In-Store,NC
100801,188,2024-01-14 17:18:00,cancelled,Mobile,GA
100802,122,2024-01-14 07:56:00,cancelled,Web,PA
100803,808,2024-01-14 08:56:00,paid,Web,NY
100804,669,2024-01-14 03:24:00,paid,Mobile,WA
100805,665,2024-01-14 03:22:00,paid,Web,IL
100806,888,2024-01-14 09:53:00,paid,Web,MA
100807,896,2024-01-14 23:42:00,created,Web,CA
100808,663,2024-01-15 15:52:00,shipped,Web,CA
100809,1166,2024-01-15 22:20:00,paid,Web,NY
100810,1185,2024-01-15 13:54:00,delivered,Web,PA
100811,567,2024-01-15 07:41:00,shipped,Web,TX
100812,65,2024-01-15 06:09:00,created,Web,IN
100813,683,2024-01-15 19:01:00,paid,Mobile,WA
100814,636,2024-01-15 23:59:00,cancelled,In-Store,MA
100815,892,2024-01-15 00:19:00,shipped,Mobile,GA
100816,884,2024-01-15 10:15:00,delivered,In-Store,ZZ
100817,1115,2024-01-15 17:24:00,delivered,Web,NC
100818,970,2024-01-15 00:29:00,shipped,Web,FL
100819,326,2024-01-15 20:53:00,cancelled,In-Store,PA
100820,498,2024-01-15 23:23:00,delivered,In-Store,PA
100821,494,2024-01-15 18:41:00,shipped,Mobile,FL
100822,949,2024-01-15 08:20:00,created,Web,NC
100823,16,2024-01-15 21:42:00,created,Web,WA
100824,529,2024-01-15 14:44:00,created,Web,CA
100825,814,2024-01-15 16:57:00,shipped,Web,GA
100826,1158,2024-01-15 05:26:00,cancelled,Web,NC
100827,373,2024-01-15 03:54:00,created,Mobile,PA
100828,829,2024-01-15 02:20:00,paid,Web,IN
100829,119,2024-01-15 21:38:00,created,Web,PA
100830,8,2024-01-15 16:45:00,cancelled,Web,TX
100831,91,2024-01-15 13:13:00,delivered,Web,TX
100832,159,2024-01-15 00:30:00,created,In-Store,IL
100833,594,2024-01-15 07:09:00,shipped,In-Store,MA
100834,413,2024-01-15 04:13:00,cancelled,Mobile,FL
100835,313,2024-01-15 02:12:00,shipped,In-Store,MA
100836,270,2024-01-15 03:06:00,shipped,Mobile,FL
100837,428,2024-01-15 01:48:00,paid,Web,CA
100838,396,2024-01-15 10:09:00,delivered,Web,FL
100839,17,2024-01-15 13:14:00,paid,Mobile,IN
100840,438,2024-01-15 00:19:00,created,Web,GA
100841,1064,2024-01-15 15:58:00,delivered,Web,MA
100842,917,2024-01-15 11:33:00,created,Mobile,MA
100843,1172,2024-01-15 06:37:00,paid,Web,MA
100844,802,2024-01-15 23:47:00,paid,Web,WA
100845,1018,2024-01-15 09:37:00,created,In-Store,NC
100846,778,2024-01-15 14:30:00,created,Web,WA
100847,705,2024-01-15 03:11:00,created,Web,IL
100848,510,2024-01-15 15:19:00,shipped,Web,TX
100849,213,2024-01-15 09:59:00,shipped,Mobile,MA
100850,223,2024-01-15 18:05:00,paid,Mobile,IL
100851,352,2024-01-15 23:23:00,paid,Mobile,TX
100852,858,2024-01-15 16:19:00,paid,Mobile,FL
100853,826,2024-01-15 14:43:00,delivered,In-Store,CA
100854,898,2024-01-15 12:38:00,shipped,Web,WA
100855,64,2024-01-15 08:47:00,shipped,Web,IN
100856,33,2024-01-15 08:14:00,cancelled,Mobile,TX
100857,949,2024-01-15 16:27:00,created,Mobile,WA
100858,1124,2024-01-15 01:06:00,created,Mobile,PA
100859,428,2024-01-15 02:04:00,created,Web,GA
100860,770,2024-01-15 12:51:00,created,Mobile,TX
100861,892,2024-01-15 03:42:00,paid,In-Store,PA
100862,587,2024-01-15 11:52:00,shipped,In-Store,MA
100863,1011,2024-01-15 00:47:00,created,In-Store,NC
100864,718,2024-01-15 10:12:00,paid,In-Store,CA
100865,175,2024-01-15 12:12:00,paid,Mobile,IN
100866,618,2024-01-15 09:40:00,created,Web,MA
100867,582,2024-01-15 20:12:00,created,In-Store,CA
100868,1087,2024-01-15 15:09:00,cancelled,Mobile,WA
100869,166,2024-01-15 13:42:00,delivered,Mobile,IL
100870,785,2024-01-15 15:14:00,paid,Web,GA
100871,978,2024-01-15 04:06:00,paid,Web,CA
100872,476,2024-01-15 03:25:00,created,Mobile,FL
100873,672,2024-01-15 04:28:00,created,In-Store,NC
100874,2,2024-01-15 16:49:00,cancelled,Web,FL
100875,930,2024-01-15 09:23:00,cancelled,Mobile,IN
100876,1008,2024-01-15 00:36:00,shipped,Mobile,GA
100877,78,2024-01-15 21:45:00,shipped,Web,PA
100878,935,2024-01-15 15:15:00,delivered,Web,PA
100879,261,2024-01-15 01:21:00,delivered,Web,IL
100880,525,2024-01-15 02:52:00,paid,Mobile,FL
100881,321,2024-01-15 23:43:00,created,In-Store,TX
100882,541,2024-01-16 13:20:00,cancelled,In-Store,WA
100883,90,2024-01-16 03:23:00,shipped,Mobile,NY
100884,791,2024-01-16 01:04:00,paid,Mobile,PA
100885,567,2024-01-16 00:40:00,delivered,In-Store,PA
100886,215,2024-01-16 14:37:00,paid,In-Store,MA
100887,93,2024-01-16 05:54:00,delivered,In-Store,ZZ
100888,665,2024-01-16 01:06:00,paid,Mobile,NC
100889,1108,2024-01-16 22:14:00,shipped,Mobile,IL
100890,1110,2024-01-16 05:05:00,paid,In-Store,NY
100891,644,2024-01-16 07:46:00,delivered,Mobile,MA
100892,391,2024-01-16 20:58:00,cancelled,Mobile,NC
100893,321,2024-01-16 23:46:00,cancelled,In-Store,GA
100894,36,2024-01-16 08:57:00,cancelled,Mobile,ZZ
100895,1055,2024-01-16 19:43:00,created,Mobile,FL
100896,1164,2024-01-16 04:05:00,delivered,In-Store,WA
100897,966,2024-01-16 20:02:00,created,Web,ZZ
100898,706,2024-01-16 15:20:00,delivered,In-Store,TX
100899,433,2024-01-16 09:16:00,cancelled,In-Store,IL
100900,401,2024-01-16 21:52:00,paid,In-Store,NY
100901,11,2024-01-16 19:49:00,paid,In-Store,NC
100902,1038,2024-01-16 06:56:00,cancelled,Web,NC
100903,873,2024-01-16 19:17:00,delivered,In-Store,IL
100904,268,2024-01-16 13:51:00,created,In-Store,CA
100905,138,2024-01-16 14:22:00,shipped,Mobile,IL
100906,601,2024-01-16 02:46:00,shipped,In-Store,IN
100907,628,2024-01-16 15:39:00,created,Web,NC
100908,280,2024-01-16 23:32:00,shipped,Mobile,FL
100909,743,2024-01-16 23:57:00,cancelled,In-Store,TX
100910,369,2024-01-16 07:52:00,delivered,Mobile,GA
100911,465,2024-01-16 08:45:00,cancelled,Mobile,TX
100912,991,2024-01-16 20:04:00,cancelled,In-Store,NC
100913,826,2024-01-16 00:25:00,paid,Mobile,NC
100914,22,2024-01-16 22:16:00,delivered,Mobile,TX
100915,45,2024-01-16 09:42:00,cancelled,Web,FL
100916,706,2024-01-16 22:54:00,paid,In-Store,IN
100917,1041,2024-01-16 04:16:00,cancelled,In-Store,CA
100918,805,2024-01-16 00:13:00,shipped,Mobile,IL
100919,269,2024-01-16 16:56:00,shipped,Web,FL
100920,616,2024-01-16 20:09:00,delivered,Web,FL
100921,723,2024-01-16 04:23:00,shipped,Web,CA
100922,332,2024-01-16 03:03:00,paid,In-Store,TX
