order_id,product_id,quantity,unit_price,line_total
100444,160,1,81.45,81.45
100444,128,1,60.62,60.62
100444,14,2,47.58,95.16
100444,245,1,82.05,82.05
100444,237,7,61.17,428.19
100444,49,1,103.58,103.58
100445,52,5,77.47,387.35
100446,135,1,165.92,165.92
100447,188,1,63.56,63.56
100448,89,2,49.89,99.78
100449,100,1,28.23,28.23
100450,47,1,87.28,87.28
100450,220,1,67.82,67.82
100450,105,2,49.55,99.1
100450,41,1,17.74,17.74
100451,123,2,88.23,176.46
100452,156,1,55.21,55.21
100452,59,4,50.9,203.6
100453,198,1,38.07,38.07
100454,226,1,96.43,96.43
100454,19,1,83.82,83.82
100455,133,2,83.99,167.98
100455,242,1,54.3,54.3
100456,95,2,39.4,78.8
100457,1,2,22.45,44.9
100457,195,3,108.2,324.6
100457,131,2,55.06,110.12
100457,137,3,90.74,272.22
100457,165,5,65.52,327.6
100457,182,1,81.03,81.03
100458,232,1,43.43,43.43
100458,108,1,95.4,95.4
100459,153,6,63.68,382.08
100460,158,1,16.69,16.69
100461,247,1,61.76,61.76
100462,9,2,14.26,28.52
100462,212,2,108.37,216.74
100462,228,1,35.59,35.59
100463,11,2,66.83,133.66
100464,62,1,45.21,45.21
100464,151,5,99.79,498.95
100464,17,1,126.16,126.16
100464,180,1,61.01,61.01
100465,7,3,54.57,163.71
100465,117,8,61.27,490.16
100466,43,1,60.3,60.3
100466,85,2,82.59,165.18
100466,243,2,60.33,120.66
100467,63,2,45.43,90.86
100468,200,2,61.78,123.56
100468,60,5,50.56,252.8
100469,24,1,43.37,43.37
100470,76,1,51.26,51.26
100471,236,1,25.32,25.32
100471,188,1,63.56,63.56
100471,18,2,110.08,220.16
100471,198,1,-38.07,-38.07
100471,79,1,193.0,193.0
100472,102,3,23.78,71.34
100472,26,2,91.45,182.9
100473,35,3,99.37,298.11
100473,45,2,47.88,95.76
100473,211,2,84.13,168.26
100473,190,1,47.97,47.97
100473,237,13,61.17,795.21
100473,4,3,92.29,276.87
100474,236,1,25.32,25.32
100475,86,1,101.47,101.47
100476,33,2,69.88,139.76
100476,189,1,95.46,95.46
100476,107,1,106.02,106.02
100477,74,4,10.08,40.32
100478,95,3,39.4,118.2
100478,104,1,133.57,133.57
100479,201,1,94.34,94.34
100479,207,1,64.62,64.62
100479,8,4,25.54,102.16
100480,170,2,73.09,146.18
100480,61,5,33.51,167.55
100481,81,3,153.29,459.87
100482,54,4,125.13,500.52
100483,15,3,152.34,457.02
100484,24,2,43.37,86.74
100484,158,3,16.69,50.07
100485,9,2,14.26,28.52
100485,40,1,42.13,42.13
100485,189,1,95.46,95.46
100486,89,2,49.89,99.78
100487,69,1,63.56,63.56
100487,99,2,29.77,59.54
100488,102,1,23.78,23.78
100488,20,2,34.0,68.0
100489,31,4,74.24,296.96
100489,229,5,62.34,311.7
100489,225,1,119.78,119.78
100490,170,1,73.09,73.09
100490,44,2,69.1,138.2
100490,81,4,153.29,613.16
100491,172,3,55.29,165.87
100491,112,1,62.26,62.26
100492,63,2,45.43,90.86
100493,223,1,58.02,58.02
100494,151,1,99.79,99.79
100494,93,2,110.85,221.7
100494,108,3,95.4,286.2
100494,236,2,25.32,50.64
100494,141,5,97.75,488.75
100495,137,2,90.74,181.48
100495,88,1,43.99,43.99
100495,234,1,54.66,54.66
100495,14,2,47.58,95.16
100496,61,1,33.51,33.51
100497,201,1,94.34,94.34
100497,170,3,73.09,219.27
100498,225,1,119.78,119.78
100499,63,1,45.43,45.43
100500,247,2,61.76,123.52
100501,101,1,93.86,93.86
100502,42,1,38.99,38.99
100502,197,1,38.93,38.93
100503,30,3,29.47,88.41
100504,228,1,35.59,35.59
100505,6,3,74.48,223.44
100505,146,1,76.51,76.51
100505,165,3,65.52,196.56
100506,179,2,83.23,166.46
100506,195,2,108.2,216.4
100507,88,1,43.99,43.99
100508,164,2,80.21,160.42
100508,156,7,55.21,386.47
100508,11,1,66.83,66.83
100509,99,1,29.77,29.77
100509,77,0,89.28,0.0
100509,183,2,64.59,129.18
100510,176,1,35.71,35.71
100510,105,1,49.55,49.55
100511,123,1,88.23,88.23
100512,140,4,46.04,184.16
100512,151,1,99.79,99.79
100512,51,1,58.61,58.61
100512,146,1,76.51,76.51
100513,147,1,22.26,22.26
100513,205,6,50.04,300.24
100514,231,1,127.6,127.6
100514,148,1,74.45,74.45
100514,107,1,106.02,106.02
100515,51,1,58.61,58.61
100515,2,11,57.56,633.16
100516,165,3,65.52,196.56
100517,98,3,84.95,254.85
100517,20,1,34.0,34.0
100518,227,1,60.2,60.2
100519,36,2,100.35,200.7
100519,111,6,44.49,266.94
100519,235,1,57.02,57.02
100520,163,1,71.4,71.4
100521,40,1,42.13,42.13
100521,219,1,114.93,114.93
100521,78,1,58.35,58.35
100522,57,4,192.59,770.36
100522,212,1,108.37,108.37
100523,171,1,98.24,98.24
100523,152,2,41.94,83.88
100524,250,1,71.85,71.85
100524,228,1,35.59,35.59
100524,70,2,45.82,91.64
100525,148,1,74.45,74.45
100525,48,1,94.31,94.31
100526,102,1,23.78,23.78
100526,145,1,80.44,80.44
100527,60,1,50.56,50.56
100527,207,1,64.62,64.62
100527,165,2,65.52,131.04
100527,10,1,51.62,51.62
100528,35,2,99.37,198.74
100528,1,3,22.45,67.35
100528,136,2,46.89,93.78
100529,220,1,67.82,67.82
100530,179,2,83.23,166.46
100530,128,1,60.62,60.62
100530,172,3,55.29,165.87
100530,1,1,22.45,22.45
100531,22,3,80.25,240.75
100531,235,2,57.02,114.04
100532,198,3,38.07,114.21
100532,142,1,38.25,38.25
100533,175,2,35.71,71.42
100534,46,1,56.35,56.35
100534,247,4,61.76,247.04
100535,9,3,14.26,42.78
100535,106,7,90.51,633.57
100536,108,3,95.4,286.2
100537,21,2,26.84,53.68
100537,22,2,80.25,160.5
100537,150,1,148.73,148.73
100537,241,1,37.09,37.09
100537,27,2,97.72,195.44
100538,224,1,127.22,127.22
100538,91,1,41.05,41.05
100538,11,1,66.83,66.83
100539,13,2,60.57,121.14
100540,15,1,152.34,152.34
100541,73,1,43.15,43.15
100541,239,4,48.75,195.0
100541,194,4,131.02,524.08
100542,184,2,61.75,123.5
100542,22,3,80.25,240.75
100542,165,1,65.52,65.52
100542,174,1,98.62,98.62
100542,76,2,51.26,102.52
100543,28,1,100.57,100.57
100543,170,2,73.09,146.18
100543,127,1,19.4,19.4
100543,155,3,106.96,320.88
100543,81,3,153.29,459.87
100543,79,2,193.0,386.0
100544,215,2,46.07,92.14
100544,126,2,37.67,75.34
100545,32,2,35.54,71.08
100546,22,6,80.25,481.5
100546,18,3,110.08,330.24
100547,95,2,39.4,78.8
100548,189,1,95.46,95.46
100549,179,2,83.23,166.46
100550,169,4,126.5,506.0
100550,60,1,50.56,50.56
100551,61,1,33.51,33.51
100551,208,2,28.56,57.12
100551,9,1,14.26,14.26
100552,220,1,67.82,67.82
100552,28,1,100.57,100.57
100553,247,3,61.76,185.28
100553,160,3,81.45,244.35
100554,204,4,84.64,338.56
100555,121,2,72.64,145.28
100555,67,1,54.11,54.11
100556,97,4,99.71,398.84
100556,152,1,41.94,41.94
100556,153,3,63.68,191.04
100557,109,3,73.23,219.69
100557,160,1,81.45,81.45
100557,60,1,50.56,50.56
100558,31,1,74.24,74.24
100559,41,3,17.74,53.22
100559,146,3,76.51,229.53
100559,112,2,62.26,124.52
100559,245,1,82.05,82.05
100559,198,1,38.07,38.07
100560,230,2,63.51,127.02
100561,243,5,60.33,301.65
100561,101,1,93.86,93.86
100561,219,1,114.93,114.93
100562,170,1,73.09,73.09
100562,63,2,45.43,90.86
100562,161,2,102.97,205.94
100563,59,1,50.9,50.9
100563,21,6,26.84,161.04
100564,225,1,119.78,119.78
100564,124,2,40.13,80.26
100564,122,2,16.0,32.0
100565,44,1,69.1,69.1
100565,208,5,28.56,142.8
100565,165,1,65.52,65.52
100566,31,2,74.24,148.48
100566,154,1,53.04,53.04
100566,221,1,43.71,43.71
100566,222,1,77.6,77.6
100567,142,2,38.25,76.5
100568,212,2,108.37,216.74
100568,96,1,121.51,121.51
100568,84,1,40.61,40.61
100568,77,2,89.28,178.56
100568,204,3,84.64,253.92
100568,42,2,38.99,77.98
100569,86,2,101.47,202.94
100569,187,1,23.85,23.85
100570,125,4,37.01,148.04
100571,42,2,38.99,77.98
100572,247,1,61.76,61.76
100572,54,2,125.13,250.26
100572,44,3,69.1,207.3
100573,240,6,64.46,386.76
100574,117,2,61.27,122.54
100575,158,1,16.69,16.69
100575,151,11,99.79,1097.69
100576,132,5,81.33,406.65
100576,59,5,50.9,254.5
100577,94,2,69.72,139.44
100578,27,3,97.72,293.16
100578,14,2,47.58,95.16
100579,56,5,57.54,287.7
100580,28,1,100.57,100.57
100581,243,4,60.33,241.32
100581,181,1,16.25,16.25
100582,72,2,121.24,242.48
100582,44,1,69.1,69.1
100583,221,1,43.71,43.71
100583,129,4,78.06,312.24
100584,103,3,57.79,173.37
100584,153,3,63.68,191.04
100584,67,1,54.11,54.11
100585,60,2,50.56,101.12
100586,41,3,17.74,53.22
100587,235,2,57.02,114.04
100588,229,1,62.34,62.34
100588,77,2,89.28,178.56
100588,208,2,28.56,57.12
100589,180,4,61.01,244.04
100590,71,1,70.49,70.49
100591,183,2,64.59,129.18
100591,231,1,127.6,127.6
100591,135,2,165.92,331.84
100592,102,1,23.78,23.78
100593,57,1,192.59,192.59
100593,33,1,69.88,69.88
100593,49,3,103.58,310.74
100593,227,1,60.2,60.2
100594,26,2,91.45,182.9
100594,38,1,33.67,33.67
100594,250,2,71.85,143.7
100595,102,2,23.78,47.56
100595,197,3,38.93,116.79
100596,65,2,55.19,110.38
100596,98,1,84.95,84.95
100597,33,1,69.88,69.88
100598,235,3,57.02,171.06
100598,220,3,67.82,203.46
100599,224,1,127.22,127.22
100599,102,1,23.78,23.78
100600,122,3,16.0,48.0
100601,178,1,116.53,116.53
100601,11,1,66.83,66.83
100601,128,3,60.62,181.86
100602,142,2,38.25,76.5
100602,185,2,73.34,146.68
100603,91,1,41.05,41.05
100603,122,2,16.0,32.0
100603,54,1,125.13,125.13
100604,58,1,64.65,64.65
100604,40,1,42.13,42.13
100605,110,2,57.85,115.7
100605,116,3,88.72,266.16
100605,36,2,100.35,200.7
100605,189,4,95.46,381.84
100606,20,1,34.0,34.0
100606,152,1,41.94,41.94
100607,183,1,64.59,64.59
100607,21,1,26.84,26.84
100607,82,1,75.22,75.22
100607,31,1,74.24,74.24
100608,75,5,23.62,118.1
100608,28,1,100.57,100.57
100609,175,1,35.71,35.71
100609,108,6,95.4,572.4
100609,50,1,46.88,46.88
100609,95,3,39.4,118.2
100609,210,2,46.89,93.78
100610,239,1,48.75,48.75
100611,106,2,90.51,181.02
100611,73,3,43.15,129.45
100612,207,1,64.62,64.62
100612,130,5,55.78,278.9
100612,139,1,55.08,55.08
100612,74,6,10.08,60.48
100612,141,1,97.75,97.75
100612,57,4,192.59,770.36
100613,145,2,80.44,160.88
100613,79,3,193.0,579.0
100614,248,1,25.08,25.08
100615,130,2,55.78,111.56
100616,114,5,58.99,294.95
100617,126,3,37.67,113.01
100617,237,2,61.17,122.34
100618,205,3,50.04,150.12
100619,19,2,83.82,167.64
100619,237,1,61.17,61.17
100619,5,3,110.54,331.62
100619,103,3,57.79,173.37
100620,108,2,95.4,190.8
100621,73,1,43.15,43.15
100621,246,1,63.92,63.92
100622,5,3,110.54,331.62
100623,199,1,91.75,91.75
100624,142,2,38.25,76.5
100625,5,4,110.54,442.16
100626,70,1,45.82,45.82
100626,239,1,48.75,48.75
100627,68,1,65.71,65.71
100627,203,1,63.93,63.93
100628,69,4,63.56,254.24
100628,15,1,152.34,152.34
100628,81,1,153.29,153.29
100628,40,1,42.13,42.13
100628,189,3,95.46,286.38
100628,188,1,63.56,63.56
100629,211,2,84.13,168.26
100629,193,1,60.73,60.73
100629,113,2,103.0,206.0
100630,47,1,87.28,87.28
100630,91,1,41.05,41.05
100630,22,2,80.25,160.5
100630,31,2,74.24,148.48
100630,6,1,74.48,74.48
100630,168,1,81.45,81.45
100631,44,2,69.1,138.2
100631,171,2,98.24,196.48
100632,99,2,29.77,59.54
100632,5,3,110.54,331.62
100633,54,1,125.13,125.13
100633,15,1,152.34,152.34
100633,230,2,63.51,127.02
100634,38,2,33.67,67.34
100634,46,2,56.35,112.7
100635,179,1,83.23,83.23
100635,67,1,54.11,54.11
100635,1,1,22.45,22.45
100636,27,1,97.72,97.72
100636,147,2,22.26,44.52
100637,203,3,63.93,191.79
100637,67,2,54.11,108.22
100638,189,2,95.46,190.92
100638,118,3,86.98,260.94
100639,212,1,108.37,108.37
100639,192,6,93.44,560.64
100639,91,1,41.05,41.05
100640,201,4,94.34,377.36
100640,58,1,64.65,64.65
100640,179,1,83.23,83.23
100640,109,2,73.23,146.46
100640,32,3,35.54,106.62
100641,106,1,90.51,90.51
100641,141,1,97.75,97.75
100641,77,1,89.28,89.28
100641,209,1,54.54,54.54
100641,213,2,68.96,137.92
100641,180,7,61.01,427.07
100642,90,2,54.89,109.78
100643,144,1,68.87,68.87
100643,84,9,40.61,365.49
100644,133,1,83.99,83.99
100644,231,2,127.6,255.2
100645,221,1,43.71,43.71
100646,172,4,55.29,221.16
100646,17,2,126.16,252.32
100647,50,1,46.88,46.88
100647,78,2,58.35,116.7
100647,11,4,66.83,267.32
100647,67,1,54.11,54.11
100647,79,4,193.0,772.0
100648,241,1,37.09,37.09
100649,99,2,29.77,59.54
100649,103,7,57.79,404.53
100649,244,1,50.84,50.84
100650,56,3,57.54,172.62
100650,32,3,35.54,106.62
100651,224,3,127.22,381.66
100651,250,1,71.85,71.85
100651,245,5,82.05,410.25
100652,216,1,98.25,98.25
100653,158,3,16.69,50.07
100653,140,2,46.04,92.08
100654,134,1,58.72,58.72
100655,200,1,61.78,61.78
100655,218,2,67.66,135.32
100655,118,1,86.98,86.98
100656,106,2,90.51,181.02
100656,123,3,88.23,264.69
100657,151,5,99.79,498.95
100657,96,2,121.51,243.02
100657,135,1,165.92,165.92
100658,57,1,192.59,192.59
100658,98,5,84.95,424.75
100659,113,3,103.0,309.0
100660,35,3,99.37,298.11
100661,42,3,38.99,116.97
100661,134,2,58.72,117.44
100661,182,1,-81.03,-81.03
100661,139,1,55.08,55.08
100661,243,1,60.33,60.33
100662,177,1,82.73,82.73
100663,52,3,77.47,232.41
100663,199,4,91.75,367.0
100664,97,3,99.71,299.13
100665,86,3,101.47,304.41
100665,203,2,63.93,127.86
100666,111,1,44.49,44.49
100666,228,6,35.59,213.54
100666,22,1,80.25,80.25
100667,65,2,55.19,110.38
100667,201,2,94.34,188.68
100668,163,3,71.4,214.2
100668,9,1,14.26,14.26
100668,208,3,28.56,85.68
100668,184,1,61.75,61.75
100668,229,1,62.34,62.34
100668,231,2,127.6,255.2
100669,226,1,96.43,96.43
100669,227,1,60.2,60.2
100670,204,1,84.64,84.64
100670,229,1,62.34,62.34
100671,124,3,40.13,120.39
100671,66,2,102.14,204.28
100671,212,6,108.37,650.22
100671,114,2,58.99,117.98
100671,19,4,83.82,335.28
100672,97,2,99.71,199.42
100672,153,1,63.68,63.68
100672,117,1,61.27,61.27
100672,206,1,131.86,131.86
100672,152,2,41.94,83.88
100673,227,1,60.2,60.2
100673,144,1,68.87,68.87
100673,125,1,37.01,37.01
100674,103,1,57.79,57.79
100675,142,1,38.25,38.25
100675,235,1,57.02,57.02
100675,136,2,46.89,93.78
100675,145,1,80.44,80.44
100675,198,1,38.07,38.07
100675,2,3,57.56,172.68
100676,94,1,69.72,69.72
100677,149,1,18.9,18.9
100678,50,2,46.88,93.76
100678,233,1,23.45,23.45
100678,202,1,70.33,70.33
100679,197,2,38.93,77.86
100679,192,2,93.44,186.88
100680,151,2,99.79,199.58
100680,136,2,46.89,93.78
100681,212,1,108.37,108.37
100681,172,1,55.29,55.29
100682,77,1,89.28,89.28
100682,76,9,51.26,461.34
100682,83,1,59.13,59.13
100682,219,1,114.93,114.93
100683,230,1,63.51,63.51
100683,45,1,47.88,47.88
100683,110,5,57.85,289.25
100684,177,1,82.73,82.73
100684,123,2,88.23,176.46
100684,5,3,110.54,331.62
100685,168,2,81.45,162.9
100685,190,1,47.97,47.97
100686,182,2,81.03,162.06
100686,147,2,22.26,44.52
100686,120,1,62.97,62.97
100687,124,1,40.13,40.13
100688,237,1,61.17,61.17
100688,169,1,126.5,126.5
100688,25,2,37.77,75.54
100689,224,1,127.22,127.22
100689,180,3,61.01,183.03
100689,48,1,94.31,94.31
100689,44,1,69.1,69.1
100689,190,1,47.97,47.97
100690,83,10,59.13,591.3
100690,246,5,63.92,319.6
100691,218,1,67.66,67.66
100691,135,1,165.92,165.92
100692,93,1,110.85,110.85
100692,239,1,48.75,48.75
100692,4,1,92.29,92.29
100692,122,1,16.0,16.0
100692,156,1,55.21,55.21
100693,102,1,23.78,23.78
100694,250,2,71.85,143.7
100694,38,2,33.67,67.34
100694,247,1,61.76,61.76
100694,248,1,25.08,25.08
100695,248,2,25.08,50.16
100695,160,1,81.45,81.45
100696,164,1,80.21,80.21
100696,107,2,106.02,212.04
100696,179,1,83.23,83.23
100696,177,1,82.73,82.73
100696,188,5,63.56,317.8
100696,24,1,43.37,43.37
100697,3,1,57.76,57.76
100697,24,2,43.37,86.74
100697,149,1,18.9,18.9
100698,26,3,91.45,274.35
100699,4,4,92.29,369.16
100700,123,1,88.23,88.23
100700,38,1,33.67,33.67
100700,168,2,81.45,162.9
100701,150,3,148.73,446.19
100701,102,2,23.78,47.56
100702,70,2,45.82,91.64
100702,142,1,38.25,38.25
100702,113,2,103.0,206.0
100703,245,1,82.05,82.05
100704,144,6,68.87,413.22
100704,25,1,37.77,37.77
100704,70,3,45.82,137.46
100705,145,4,80.44,321.76
100706,153,5,63.68,318.4
100706,119,3,34.72,104.16
100707,47,1,87.28,87.28
100707,182,1,81.03,81.03
100707,5,1,110.54,110.54
100708,118,1,86.98,86.98
100708,200,1,61.78,61.78
100708,34,1,50.64,50.64
100709,229,1,62.34,62.34
100710,145,3,80.44,241.32
100710,181,2,16.25,32.5
100711,16,4,35.38,141.52
100711,143,2,41.78,83.56
100712,168,1,81.45,81.45
100713,203,1,63.93,63.93
100714,78,1,58.35,58.35
100714,247,3,61.76,185.28
100714,61,1,33.51,33.51
100714,219,1,114.93,114.93
100714,160,3,81.45,244.35
100714,165,1,65.52,65.52
100715,160,4,81.45,325.8
100715,53,2,43.41,86.82
100715,124,1,40.13,40.13
100716,181,2,16.25,32.5
100716,249,2,68.1,136.2
100717,81,2,153.29,306.58
100717,157,1,34.01,34.01
100718,113,3,103.0,309.0
100718,127,2,19.4,38.8
100719,158,1,16.69,16.69
100719,186,2,24.5,49.0
100720,24,1,43.37,43.37
100721,201,1,94.34,94.34
100721,147,2,22.26,44.52
100722,17,2,126.16,252.32
100722,79,2,193.0,386.0
100723,85,3,82.59,247.77
100723,50,1,46.88,46.88
100723,244,1,50.84,50.84
100724,113,1,103.0,103.0
100725,76,4,51.26,205.04
100725,242,1,54.3,54.3
100725,240,2,64.46,128.92
100725,89,1,49.89,49.89
100725,200,2,61.78,123.56
100725,83,1,59.13,59.13
100726,238,1,77.52,77.52
100727,68,2,65.71,131.42
100727,9,3,14.26,42.78
100728,185,2,73.34,146.68
100728,5,3,110.54,331.62
100728,67,2,54.11,108.22
100728,27,1,97.72,97.72
100729,70,2,45.82,91.64
100730,97,4,99.71,398.84
100731,179,1,83.23,83.23
100732,208,2,28.56,57.12
100733,148,1,74.45,74.45
100734,219,2,114.93,229.86
100735,12,2,74.4,148.8
100736,171,2,98.24,196.48
100737,151,1,99.79,99.79
100737,227,2,60.2,120.4
100738,240,1,64.46,64.46
100739,44,5,69.1,345.5
100739,220,2,67.82,135.64
100740,8,1,25.54,25.54
100740,102,3,23.78,71.34
100740,233,5,23.45,117.25
100740,203,1,63.93,63.93
100741,223,1,58.02,58.02
100742,21,4,26.84,107.36
100742,148,1,74.45,74.45
100742,111,2,44.49,88.98
100743,28,4,100.57,402.28
100743,73,1,43.15,43.15
100744,117,2,61.27,122.54
100744,48,1,94.31,94.31
100745,24,1,43.37,43.37
100745,143,4,41.78,167.12
100746,211,1,84.13,84.13
100747,171,4,98.24,392.96
100747,108,2,95.4,190.8
100748,88,1,43.99,43.99
100749,167,1,83.06,83.06
100749,7,3,54.57,163.71
100750,166,1,73.27,73.27
100751,174,4,98.62,394.48
100752,136,2,46.89,93.78
100753,57,1,192.59,192.59
100753,52,1,77.47,77.47
100754,145,2,80.44,160.88
100755,184,1,61.75,61.75
100755,54,1,125.13,125.13
100755,82,1,75.22,75.22
100756,235,2,57.02,114.04
100756,47,2,87.28,174.56
100756,217,1,42.24,42.24
100757,52,2,77.47,154.94
100757,138,2,63.88,127.76
100758,191,5,86.49,432.45
100758,236,1,25.32,25.32
100759,184,7,61.75,432.25
100760,26,1,91.45,91.45
100761,44,4,69.1,276.4
100761,15,1,152.34,152.34
100761,157,3,34.01,102.03
100762,24,3,43.37,130.11
100762,41,2,17.74,35.48
100762,43,5,60.3,301.5
100762,233,7,23.45,164.15
100762,51,1,58.61,58.61
100763,146,4,76.51,306.04
100763,2,1,57.56,57.56
100764,28,2,100.57,201.14
100764,135,3,165.92,497.76
100764,179,4,83.23,332.92
100764,171,4,98.24,392.96
100764,140,2,46.04,92.08
100765,18,3,110.08,330.24
100765,4,2,92.29,184.58
100766,11,1,66.83,66.83
100767,158,1,16.69,16.69
100767,222,1,77.6,77.6
100767,171,1,98.24,98.24
100768,124,6,40.13,240.78
100769,145,1,80.44,80.44
100769,132,1,81.33,81.33
100769,105,1,49.55,49.55
100769,78,3,58.35,175.05
100770,40,3,42.13,126.39
100770,4,1,92.29,92.29
100770,158,1,16.69,16.69
100770,240,1,64.46,64.46
100770,43,3,60.3,180.9
100770,20,4,34.0,136.0
100771,238,2,77.52,155.04
100772,33,1,69.88,69.88
100772,223,2,58.02,116.04
100773,152,1,41.94,41.94
100773,196,3,34.49,103.47
100774,77,1,89.28,89.28
100774,109,1,73.23,73.23
100774,138,1,63.88,63.88
100774,14,1,47.58,47.58
100775,60,2,50.56,101.12
100775,249,1,68.1,68.1
100775,144,1,68.87,68.87
100775,112,1,62.26,62.26
100776,40,4,42.13,168.52
100777,212,1,108.37,108.37
100777,178,4,116.53,466.12
100777,131,4,55.06,220.24
100778,193,4,60.73,242.92
100778,244,2,50.84,101.68
100779,154,1,53.04,53.04
100779,111,1,44.49,44.49
100780,161,1,102.97,102.97
100781,136,2,46.89,93.78
100782,89,1,49.89,49.89
100783,161,2,102.97,205.94
100783,170,1,73.09,73.09
100783,204,2,84.64,169.28
100784,102,1,23.78,23.78
100784,162,1,52.0,52.0
100784,1,2,22.45,44.9
100785,175,1,35.71,35.71
100785,84,3,40.61,121.83
100786,56,1,57.54,57.54
100786,59,2,50.9,101.8
100787,183,1,64.59,64.59
100788,27,4,97.72,390.88
100788,53,2,43.41,86.82
100788,59,1,50.9,50.9
100789,30,1,29.47,29.47
100789,39,2,19.04,38.08
100789,105,5,49.55,247.75
100790,192,1,93.44,93.44
100791,13,2,60.57,121.14
100791,101,1,93.86,93.86
100792,190,2,47.97,95.94
100792,136,1,46.89,46.89
100792,206,3,131.86,395.58
100793,79,1,193.0,193.0
100793,65,2,55.19,110.38
100793,67,2,54.11,108.22
100793,87,1,69.92,69.92
100793,122,2,16.0,32.0
100794,89,5,49.89,249.45
100794,56,1,57.54,57.54
100794,29,1,75.65,75.65
100794,134,9,58.72,528.48
100795,105,1,49.55,49.55
100795,12,2,74.4,148.8
100796,12,2,74.4,148.8
100796,176,1,35.71,35.71
100797,65,3,55.19,165.57
100797,244,1,50.84,50.84
100798,74,4,10.08,40.32
100798,162,1,52.0,52.0
100799,195,1,108.2,108.2
100800,79,7,193.0,1351.0
100801,165,1,65.52,65.52
100802,3,4,57.76,231.04
100802,92,1,28.45,28.45
100802,202,7,70.33,492.31
100802,216,1,98.25,98.25
100803,91,1,41.05,41.05
100803,86,1,101.47,101.47
100804,208,3,28.56,85.68
100805,210,1,46.89,46.89
100805,35,5,99.37,496.85
100805,46,2,56.35,112.7
100806,31,3,74.24,222.72
100807,186,2,24.5,49.0
100807,41,2,17.74,35.48
100808,183,1,64.59,64.59
100808,225,2,119.78,239.56
100809,213,2,68.96,137.92
100809,179,1,83.23,83.23
100809,59,1,50.9,50.9
100810,220,1,67.82,67.82
100811,82,6,75.22,451.32
100811,19,1,83.82,83.82
100811,59,2,50.9,101.8
100812,32,1,35.54,35.54
100813,243,1,60.33,60.33
100813,146,1,76.51,76.51
100813,42,2,38.99,77.98
100813,155,2,106.96,213.92
100814,193,3,60.73,182.19
100815,239,2,48.75,97.5
100815,220,2,67.82,135.64
100816,54,2,125.13,250.26
100817,69,2,63.56,127.12
100817,142,2,38.25,76.5
100817,4,4,92.29,369.16
100818,143,1,-41.78,-41.78
100819,77,4,89.28,357.12
100819,148,1,74.45,74.45
100820,46,1,56.35,56.35
100820,16,3,35.38,106.14
100821,93,2,110.85,221.7
100822,195,3,108.2,324.6
100823,18,2,110.08,220.16
100823,142,2,38.25,76.5
100823,53,2,43.41,86.82
100824,141,1,97.75,97.75
100824,54,1,125.13,125.13
100824,178,1,116.53,116.53
100824,163,1,71.4,71.4
100824,36,2,100.35,200.7
100824,96,1,121.51,121.51
100825,208,2,28.56,57.12
100825,67,3,54.11,162.33
100826,40,4,42.13,168.52
100826,217,6,42.24,253.44
100827,189,2,95.46,190.92
100827,56,1,57.54,57.54
100827,152,4,41.94,167.76
100827,70,1,45.82,45.82
100828,170,7,73.09,511.63
100828,236,2,25.32,50.64
100828,21,2,26.84,53.68
100828,66,3,102.14,306.42
100828,18,1,110.08,110.08
100828,74,1,10.08,10.08
100829,150,2,148.73,297.46
100829,5,1,110.54,110.54
100830,103,1,57.79,57.79
100831,17,1,126.16,126.16
100831,76,1,51.26,51.26
100831,146,2,76.51,153.02
100831,141,3,97.75,293.25
100831,157,1,34.01,34.01
100832,3,2,57.76,115.52
100833,211,1,84.13,84.13
